accuracy,loss,val_accuracy,val_loss,learning_rate
0.8552150726318359,0.3487454950809479,0.658078670501709,0.6615127325057983,0.0010000000474974513
0.8660610318183899,0.32067403197288513,0.8546410799026489,0.3356986939907074,0.0010000000474974513
0.8711912035942078,0.3085162043571472,0.8628567457199097,0.3303579092025757,0.0010000000474974513
0.8733396530151367,0.301306813955307,0.8462813496589661,0.36896753311157227,0.0010000000474974513
0.8761277198791504,0.2952115833759308,0.8742072582244873,0.3133775293827057,0.0010000000474974513
0.8776636123657227,0.29115450382232666,0.8766214847564697,0.3163377046585083,0.0010000000474974513
0.8794427514076233,0.2869217097759247,0.865775465965271,0.33217066526412964,0.0010000000474974513
0.8850999474525452,0.27268868684768677,0.8883684277534485,0.26860153675079346,0.00020000000949949026
0.8871853351593018,0.2694908678531647,0.8848010897636414,0.2796976566314697,0.00020000000949949026
0.8876852989196777,0.2665380537509918,0.8926924467086792,0.2574939727783203,0.00020000000949949026
0.8882302641868591,0.26491910219192505,0.8921158909797668,0.2641701102256775,0.00020000000949949026
0.8897796869277954,0.26339060068130493,0.8894133567810059,0.264628529548645,0.00020000000949949026
0.8906895518302917,0.25972723960876465,0.8964759111404419,0.25101935863494873,4.0000002627493814e-05
0.8914867639541626,0.2586494982242584,0.8968362808227539,0.2517421245574951,4.0000002627493814e-05
0.8920542597770691,0.25884732604026794,0.8970164060592651,0.2498096078634262,4.0000002627493814e-05
0.8911083936691284,0.2586330473423004,0.8968722820281982,0.24942956864833832,4.0000002627493814e-05
0.8913606405258179,0.2590920627117157,0.8969443440437317,0.2506050765514374,4.0000002627493814e-05
0.8913877010345459,0.25783151388168335,0.896151602268219,0.25057873129844666,4.0000002627493814e-05
0.8919777274131775,0.25703078508377075,0.8971245288848877,0.24717867374420166,8.000000889296643e-06
0.8929505944252014,0.2565132975578308,0.8988180756568909,0.2472677379846573,8.000000889296643e-06
0.8923740983009338,0.25677672028541565,0.8979172706604004,0.24766488373279572,8.000000889296643e-06
0.8928110003471375,0.256447970867157,0.897520899772644,0.24820654094219208,1.6000001323845936e-06
0.8928470015525818,0.25617045164108276,0.896511971950531,0.24804788827896118,1.6000001323845936e-06
0.8923605680465698,0.2564102113246918,0.8974848389625549,0.24863146245479584,3.200000264769187e-07
